% time	cellId	IMSI	RNTI	rsrp	sinr
0.577214	1	1	1	2.12244e-14	0.294347
0.577214	2	2	1	7.16323e-14	3.30122
0.578214	1	1	1	2.12244e-14	0.294347
0.578214	2	2	1	7.16323e-14	3.30122
0.579214	1	1	1	2.12244e-14	0.294347
0.579214	2	2	1	7.16323e-14	3.30122
0.580214	1	1	1	2.12244e-14	0.294347
0.580214	2	2	1	7.16323e-14	3.30122
0.581214	1	1	1	2.12244e-14	0.294347
0.581214	2	2	1	7.16323e-14	3.30122
0.582214	1	1	1	2.12244e-14	0.294347
0.582214	2	2	1	7.16323e-14	3.30122
0.583214	1	1	1	2.12244e-14	0.294347
0.583214	2	2	1	7.16323e-14	3.30122
0.584214	1	1	1	2.12244e-14	0.294347
0.584214	2	2	1	7.16323e-14	3.30122
0.585214	1	1	1	2.12244e-14	0.294347
0.585214	2	2	1	7.16323e-14	3.30122
0.586214	1	1	1	2.12244e-14	0.294347
0.586214	2	2	1	7.16323e-14	3.30122
0.587214	1	1	1	2.12244e-14	0.294347
0.587214	2	2	1	7.16323e-14	3.30122
0.588214	1	1	1	2.12244e-14	0.294347
0.588214	2	2	1	7.16323e-14	3.30122
0.589214	1	1	1	2.12244e-14	0.294347
0.589214	2	2	1	7.16323e-14	3.30122
0.590214	1	1	1	2.12244e-14	0.294347
0.590214	2	2	1	7.16323e-14	3.30122
0.591214	1	1	1	2.12244e-14	0.294347
0.591214	2	2	1	7.16323e-14	3.30122
0.592214	1	1	1	2.12244e-14	0.294347
0.592214	2	2	1	7.16323e-14	3.30122
0.593214	1	1	1	2.12244e-14	0.294347
0.593214	2	2	1	7.16323e-14	3.30122
0.594214	1	1	1	2.12244e-14	0.294347
0.594214	2	2	1	7.16323e-14	3.30122
0.595214	1	1	1	2.12244e-14	0.294347
0.595214	2	2	1	7.16323e-14	3.30122
0.596214	1	1	1	2.12244e-14	0.294347
0.596214	2	2	1	7.16323e-14	3.30122
0.597214	1	1	1	2.12244e-14	0.294347
0.597214	2	2	1	7.16323e-14	3.30122
0.598214	1	1	1	2.12244e-14	0.294347
0.598214	2	2	1	7.16323e-14	3.30122
0.599214	1	1	1	2.12244e-14	0.294347
0.599214	2	2	1	7.16323e-14	3.30122
0.600214	1	1	1	2.12244e-14	0.294347
0.600214	2	2	1	7.16323e-14	3.30122
0.601214	1	1	1	2.12244e-14	0.294347
0.601214	2	2	1	7.16323e-14	3.30122
0.602214	1	1	1	2.12244e-14	0.294347
0.602214	2	2	1	7.16323e-14	3.30122
0.603214	1	1	1	2.12244e-14	44.7449
0.603214	2	2	1	7.16323e-14	151.014
0.604214	1	1	1	2.12244e-14	0.294347
0.604214	2	2	1	7.16323e-14	3.30122
0.605214	1	1	1	2.12244e-14	0.294347
0.605214	2	2	1	7.16323e-14	3.30122
0.606214	1	1	1	2.12244e-14	0.294347
0.606214	2	2	1	7.16323e-14	3.30122
0.607214	1	1	1	2.12244e-14	0.294347
0.607214	2	2	1	7.16323e-14	3.30122
0.608214	1	1	1	2.12244e-14	0.294347
0.608214	2	2	1	7.16323e-14	3.30122
0.609214	1	1	1	2.12244e-14	0.294347
0.609214	2	2	1	7.16323e-14	3.30122
0.610214	1	1	1	2.12244e-14	0.294347
0.610214	2	2	1	7.16323e-14	3.30122
0.611214	1	1	1	2.12244e-14	0.294347
0.611214	2	2	1	7.16323e-14	3.30122
0.612214	1	1	1	2.12244e-14	0.294347
0.612214	2	2	1	7.16323e-14	3.30122
0.613214	1	1	1	2.12244e-14	0.294347
0.613214	2	2	1	7.16323e-14	3.30122
0.614214	1	1	1	2.12244e-14	0.294347
0.614214	2	2	1	7.16323e-14	3.30122
0.615214	1	1	1	2.12244e-14	0.294347
0.615214	2	2	1	7.16323e-14	3.30122
0.616214	1	1	1	2.12244e-14	0.294347
0.616214	2	2	1	7.16323e-14	3.30122
0.617214	1	1	1	2.12244e-14	0.294347
0.617214	2	2	1	7.16323e-14	3.30122
0.618214	1	1	1	2.12244e-14	0.294347
0.618214	2	2	1	7.16323e-14	3.30122
0.619214	1	1	1	2.12244e-14	0.294347
0.619214	2	2	1	7.16323e-14	3.30122
0.620214	1	1	1	2.12244e-14	0.294347
0.620214	2	2	1	7.16323e-14	3.30122
0.621214	1	1	1	2.12244e-14	0.294347
0.621214	2	2	1	7.16323e-14	3.30122
0.622214	1	1	1	2.12244e-14	0.294347
0.622214	2	2	1	7.16323e-14	3.30122
0.623214	1	1	1	2.12244e-14	0.294347
0.623214	2	2	1	7.16323e-14	3.30122
0.624214	1	1	1	2.12244e-14	44.7449
0.624214	2	2	1	7.16323e-14	151.014
0.625214	1	1	1	2.12244e-14	0.294347
0.625214	2	2	1	7.16323e-14	3.30122
0.626214	1	1	1	2.12244e-14	0.294347
0.626214	2	2	1	7.16323e-14	3.30122
0.627214	1	1	1	2.12244e-14	0.294347
0.627214	2	2	1	7.16323e-14	3.30122
0.628214	1	1	1	2.12244e-14	0.294347
0.628214	2	2	1	7.16323e-14	3.30122
0.629214	1	1	1	2.12244e-14	0.294347
0.629214	2	2	1	7.16323e-14	3.30122
0.630214	1	1	1	2.12244e-14	0.294347
0.630214	2	2	1	7.16323e-14	3.30122
0.631214	1	1	1	2.12244e-14	0.294347
0.631214	2	2	1	7.16323e-14	3.30122
0.632214	1	1	1	2.12244e-14	0.294347
0.632214	2	2	1	7.16323e-14	3.30122
0.633214	1	1	1	2.12244e-14	0.294347
0.633214	2	2	1	7.16323e-14	3.30122
0.634214	1	1	1	2.12244e-14	0.294347
0.634214	2	2	1	7.16323e-14	3.30122
0.635214	1	1	1	2.12244e-14	0.294347
0.635214	2	2	1	7.16323e-14	3.30122
0.636214	1	1	1	2.12244e-14	0.294347
0.636214	2	2	1	7.16323e-14	3.30122
0.637214	1	1	1	2.12244e-14	0.294347
0.637214	2	2	1	7.16323e-14	3.30122
0.638214	1	1	1	2.12244e-14	0.294347
0.638214	2	2	1	7.16323e-14	3.30122
0.639214	1	1	1	2.12244e-14	0.294347
0.639214	2	2	1	7.16323e-14	3.30122
0.640214	1	1	1	2.12244e-14	0.294347
0.640214	2	2	1	7.16323e-14	3.30122
0.641214	1	1	1	2.12244e-14	0.294347
0.641214	2	2	1	7.16323e-14	3.30122
0.642214	1	1	1	2.12244e-14	0.294347
0.642214	2	2	1	7.16323e-14	3.30122
0.643214	1	1	1	2.12244e-14	0.294347
0.643214	2	2	1	7.16323e-14	3.30122
0.644214	1	1	1	2.12244e-14	0.294347
0.644214	2	2	1	7.16323e-14	3.30122
0.645214	1	1	1	2.12244e-14	0.294347
0.645214	2	2	1	7.16323e-14	3.30122
0.646214	1	1	1	2.12244e-14	0.294347
0.646214	2	2	1	7.16323e-14	3.30122
0.647214	1	1	1	2.12244e-14	0.294347
0.647214	2	2	1	7.16323e-14	3.30122
0.648214	1	1	1	2.12244e-14	0.294347
0.648214	2	2	1	7.16323e-14	3.30122
0.649214	1	1	1	2.12244e-14	0.294347
0.649214	2	2	1	7.16323e-14	3.30122
0.650214	1	1	1	2.12244e-14	0.294347
0.650214	2	2	1	7.16323e-14	3.30122
0.651214	1	1	1	2.12244e-14	0.294347
0.651214	2	2	1	7.16323e-14	3.30122
0.652214	1	1	1	2.12244e-14	0.294347
0.652214	2	2	1	7.16323e-14	3.30122
0.653214	1	1	1	2.12244e-14	0.294347
0.653214	2	2	1	7.16323e-14	3.30122
0.654214	1	1	1	2.12244e-14	0.294347
0.654214	2	2	1	7.16323e-14	3.30122
0.655214	1	1	1	2.12244e-14	0.294347
0.655214	2	2	1	7.16323e-14	3.30122
0.656214	1	1	1	2.12244e-14	0.294347
0.656214	2	2	1	7.16323e-14	3.30122
0.657214	1	1	1	2.12244e-14	0.294347
0.657214	2	2	1	7.16323e-14	3.30122
0.658214	1	1	1	2.12244e-14	0.294347
0.658214	2	2	1	7.16323e-14	3.30122
0.659214	1	1	1	2.12244e-14	0.294347
0.659214	2	2	1	7.16323e-14	3.30122
0.660214	1	1	1	2.12244e-14	0.294347
0.660214	2	2	1	7.16323e-14	3.30122
0.661214	1	1	1	2.12244e-14	0.294347
0.661214	2	2	1	7.16323e-14	3.30122
0.662214	1	1	1	2.12244e-14	0.294347
0.662214	2	2	1	7.16323e-14	3.30122
0.663214	1	1	1	2.12244e-14	0.294347
0.663214	2	2	1	7.16323e-14	3.30122
0.664214	1	1	1	2.12244e-14	0.294347
0.664214	2	2	1	7.16323e-14	3.30122
0.665214	1	1	1	2.12244e-14	0.294347
0.665214	2	2	1	7.16323e-14	3.30122
0.666214	1	1	1	2.12244e-14	0.294347
0.666214	2	2	1	7.16323e-14	3.30122
0.667214	1	1	1	2.12244e-14	0.294347
0.667214	2	2	1	7.16323e-14	3.30122
0.668214	1	1	1	2.12244e-14	0.294347
0.668214	2	2	1	7.16323e-14	3.30122
0.669214	1	1	1	2.12244e-14	0.294347
0.669214	2	2	1	7.16323e-14	3.30122
0.670214	1	1	1	2.12244e-14	0.294347
0.670214	2	2	1	7.16323e-14	3.30122
0.671214	1	1	1	2.12244e-14	0.294347
0.671214	2	2	1	7.16323e-14	3.30122
0.672214	1	1	1	2.12244e-14	0.294347
0.672214	2	2	1	7.16323e-14	3.30122
0.673214	1	1	1	2.12244e-14	0.294347
0.673214	2	2	1	7.16323e-14	3.30122
0.674214	1	1	1	2.12244e-14	0.294347
0.674214	2	2	1	7.16323e-14	3.30122
0.675214	1	1	1	2.12244e-14	0.294347
0.675214	2	2	1	7.16323e-14	3.30122
0.676214	1	1	1	2.12244e-14	0.294347
0.676214	2	2	1	7.16323e-14	3.30122
0.677214	1	1	1	2.12244e-14	0.294347
0.677214	2	2	1	7.16323e-14	3.30122
0.678214	1	1	1	2.12244e-14	0.294347
0.678214	2	2	1	7.16323e-14	3.30122
0.679214	1	1	1	2.12244e-14	0.294347
0.679214	2	2	1	7.16323e-14	3.30122
0.680214	1	1	1	2.12244e-14	0.294347
0.680214	2	2	1	7.16323e-14	3.30122
0.681214	1	1	1	2.12244e-14	0.294347
0.681214	2	2	1	7.16323e-14	3.30122
0.682214	1	1	1	2.12244e-14	0.294347
0.682214	2	2	1	7.16323e-14	3.30122
0.683214	1	1	1	2.12244e-14	0.294347
0.683214	2	2	1	7.16323e-14	3.30122
0.684214	1	1	1	2.12244e-14	0.294347
0.684214	2	2	1	7.16323e-14	3.30122
0.685214	1	1	1	2.12244e-14	0.294347
0.685214	2	2	1	7.16323e-14	3.30122
0.686214	1	1	1	2.12244e-14	0.294347
0.686214	2	2	1	7.16323e-14	3.30122
0.687214	1	1	1	2.12244e-14	0.294347
0.687214	2	2	1	7.16323e-14	3.30122
0.688214	1	1	1	2.12244e-14	0.294347
0.688214	2	2	1	7.16323e-14	3.30122
0.689214	1	1	1	2.12244e-14	0.294347
0.689214	2	2	1	7.16323e-14	3.30122
0.690214	1	1	1	2.12244e-14	0.294347
0.690214	2	2	1	7.16323e-14	3.30122
0.691214	1	1	1	2.12244e-14	0.294347
0.691214	2	2	1	7.16323e-14	3.30122
0.692214	1	1	1	2.12244e-14	0.294347
0.692214	2	2	1	7.16323e-14	3.30122
0.693214	1	1	1	2.12244e-14	0.294347
0.693214	2	2	1	7.16323e-14	3.30122
0.694214	1	1	1	2.12244e-14	0.294347
0.694214	2	2	1	7.16323e-14	3.30122
0.695214	1	1	1	2.12244e-14	0.294347
0.695214	2	2	1	7.16323e-14	3.30122
0.696214	1	1	1	2.12244e-14	0.294347
0.696214	2	2	1	7.16323e-14	3.30122
0.697214	1	1	1	2.12244e-14	0.294347
0.697214	2	2	1	7.16323e-14	3.30122
0.698214	1	1	1	2.12244e-14	0.294347
0.698214	2	2	1	7.16323e-14	3.30122
0.699214	1	1	1	2.12244e-14	0.294347
0.699214	2	2	1	7.16323e-14	3.30122
0.700214	1	1	1	2.12244e-14	0.294347
0.700214	2	2	1	7.16323e-14	3.30122
0.701214	1	1	1	2.12244e-14	0.294347
0.701214	2	2	1	7.16323e-14	3.30122
0.702214	1	1	1	2.12244e-14	0.294347
0.702214	2	2	1	7.16323e-14	3.30122
0.703214	1	1	1	2.12244e-14	0.294347
0.703214	2	2	1	7.16323e-14	3.30122
0.704214	1	1	1	2.12244e-14	0.294347
0.704214	2	2	1	7.16323e-14	3.30122
0.705214	1	1	1	2.12244e-14	0.294347
0.705214	2	2	1	7.16323e-14	3.30122
0.706214	1	1	1	2.12244e-14	0.294347
0.706214	2	2	1	7.16323e-14	3.30122
0.707214	1	1	1	2.12244e-14	0.294347
0.707214	2	2	1	7.16323e-14	3.30122
0.708214	1	1	1	2.12244e-14	0.294347
0.708214	2	2	1	7.16323e-14	3.30122
0.709214	1	1	1	2.12244e-14	0.294347
0.709214	2	2	1	7.16323e-14	3.30122
0.710214	1	1	1	2.12244e-14	0.294347
0.710214	2	2	1	7.16323e-14	3.30122
0.711214	1	1	1	2.12244e-14	0.294347
0.711214	2	2	1	7.16323e-14	3.30122
0.712214	1	1	1	2.12244e-14	0.294347
0.712214	2	2	1	7.16323e-14	3.30122
0.713214	1	1	1	2.12244e-14	0.294347
0.713214	2	2	1	7.16323e-14	3.30122
0.714214	1	1	1	2.12244e-14	0.294347
0.714214	2	2	1	7.16323e-14	3.30122
0.715214	1	1	1	2.12244e-14	0.294347
0.715214	2	2	1	7.16323e-14	3.30122
0.716214	1	1	1	2.12244e-14	0.294347
0.716214	2	2	1	7.16323e-14	3.30122
0.717214	1	1	1	2.12244e-14	0.294347
0.717214	2	2	1	7.16323e-14	3.30122
0.718214	1	1	1	2.12244e-14	0.294347
0.718214	2	2	1	7.16323e-14	3.30122
0.719214	1	1	1	2.12244e-14	0.294347
0.719214	2	2	1	7.16323e-14	3.30122
0.720214	1	1	1	2.12244e-14	0.294347
0.720214	2	2	1	7.16323e-14	3.30122
0.721214	1	1	1	2.12244e-14	0.294347
0.721214	2	2	1	7.16323e-14	3.30122
0.722214	1	1	1	2.12244e-14	0.294347
0.722214	2	2	1	7.16323e-14	3.30122
0.723214	1	1	1	2.12244e-14	0.294347
0.723214	2	2	1	7.16323e-14	3.30122
0.724214	1	1	1	2.12244e-14	0.294347
0.724214	2	2	1	7.16323e-14	3.30122
0.725214	1	1	1	2.12244e-14	0.294347
0.725214	2	2	1	7.16323e-14	3.30122
0.726214	1	1	1	2.12244e-14	0.294347
0.726214	2	2	1	7.16323e-14	3.30122
0.727214	1	1	1	2.12244e-14	0.294347
0.727214	2	2	1	7.16323e-14	3.30122
0.728214	1	1	1	2.12244e-14	0.294347
0.728214	2	2	1	7.16323e-14	3.30122
0.729214	1	1	1	2.12244e-14	0.294347
0.729214	2	2	1	7.16323e-14	3.30122
0.730214	1	1	1	2.12244e-14	0.294347
0.730214	2	2	1	7.16323e-14	3.30122
0.731214	1	1	1	2.12244e-14	0.294347
0.731214	2	2	1	7.16323e-14	3.30122
0.732214	1	1	1	2.12244e-14	0.294347
0.732214	2	2	1	7.16323e-14	3.30122
0.733214	1	1	1	2.12244e-14	0.294347
0.733214	2	2	1	7.16323e-14	3.30122
0.734214	1	1	1	2.12244e-14	0.294347
0.734214	2	2	1	7.16323e-14	3.30122
0.735214	1	1	1	2.12244e-14	0.294347
0.735214	2	2	1	7.16323e-14	3.30122
0.736214	1	1	1	2.12244e-14	0.294347
0.736214	2	2	1	7.16323e-14	3.30122
0.737214	1	1	1	2.12244e-14	0.294347
0.737214	2	2	1	7.16323e-14	3.30122
0.738214	1	1	1	2.12244e-14	0.294347
0.738214	2	2	1	7.16323e-14	3.30122
0.739214	1	1	1	2.12244e-14	0.294347
0.739214	2	2	1	7.16323e-14	3.30122
0.740214	1	1	1	2.12244e-14	0.294347
0.740214	2	2	1	7.16323e-14	3.30122
0.741214	1	1	1	2.12244e-14	0.294347
0.741214	2	2	1	7.16323e-14	3.30122
0.742214	1	1	1	2.12244e-14	0.294347
0.742214	2	2	1	7.16323e-14	3.30122
0.743214	1	1	1	2.12244e-14	0.294347
0.743214	2	2	1	7.16323e-14	3.30122
0.744214	1	1	1	2.12244e-14	0.294347
0.744214	2	2	1	7.16323e-14	3.30122
0.745214	1	1	1	2.12244e-14	0.294347
0.745214	2	2	1	7.16323e-14	3.30122
0.746214	1	1	1	2.12244e-14	0.294347
0.746214	2	2	1	7.16323e-14	3.30122
0.747214	1	1	1	2.12244e-14	0.294347
0.747214	2	2	1	7.16323e-14	3.30122
0.748214	1	1	1	2.12244e-14	0.294347
0.748214	2	2	1	7.16323e-14	3.30122
0.749214	1	1	1	2.12244e-14	0.294347
0.749214	2	2	1	7.16323e-14	3.30122
0.750214	1	1	1	2.12244e-14	0.294347
0.750214	2	2	1	7.16323e-14	3.30122
0.751214	1	1	1	2.12244e-14	0.294347
0.751214	2	2	1	7.16323e-14	3.30122
0.752214	1	1	1	2.12244e-14	0.294347
0.752214	2	2	1	7.16323e-14	3.30122
0.753214	1	1	1	2.12244e-14	0.294347
0.753214	2	2	1	7.16323e-14	3.30122
0.754214	1	1	1	2.12244e-14	0.294347
0.754214	2	2	1	7.16323e-14	3.30122
0.755214	1	1	1	2.12244e-14	0.294347
0.755214	2	2	1	7.16323e-14	3.30122
0.756214	1	1	1	2.12244e-14	0.294347
0.756214	2	2	1	7.16323e-14	3.30122
0.757214	1	1	1	2.12244e-14	0.294347
0.757214	2	2	1	7.16323e-14	3.30122
0.758214	1	1	1	2.12244e-14	0.294347
0.758214	2	2	1	7.16323e-14	3.30122
0.759214	1	1	1	2.12244e-14	0.294347
0.759214	2	2	1	7.16323e-14	3.30122
0.760214	1	1	1	2.12244e-14	0.294347
0.760214	2	2	1	7.16323e-14	3.30122
0.761214	1	1	1	2.12244e-14	0.294347
0.761214	2	2	1	7.16323e-14	3.30122
0.762214	1	1	1	2.12244e-14	0.294347
0.762214	2	2	1	7.16323e-14	3.30122
0.763214	1	1	1	2.12244e-14	0.294347
0.763214	2	2	1	7.16323e-14	3.30122
0.764214	1	1	1	2.12244e-14	0.294347
0.764214	2	2	1	7.16323e-14	3.30122
0.765214	1	1	1	2.12244e-14	0.294347
0.765214	2	2	1	7.16323e-14	3.30122
0.766214	1	1	1	2.12244e-14	0.294347
0.766214	2	2	1	7.16323e-14	3.30122
0.767214	1	1	1	2.12244e-14	44.7449
0.767214	2	2	1	7.16323e-14	151.014
0.768214	1	1	1	2.12244e-14	44.7449
0.768214	2	2	1	7.16323e-14	151.014
0.769214	1	1	1	2.12244e-14	0.294347
0.769214	2	2	1	7.16323e-14	3.30122
0.770214	1	1	1	2.12244e-14	0.294347
0.770214	2	2	1	7.16323e-14	3.30122
0.771214	1	1	1	2.12244e-14	0.294347
0.771214	2	2	1	7.16323e-14	3.30122
0.772214	1	1	1	2.12244e-14	0.294347
0.772214	2	2	1	7.16323e-14	3.30122
0.773214	1	1	1	2.12244e-14	0.294347
0.773214	2	2	1	7.16323e-14	3.30122
0.774214	1	1	1	2.12244e-14	0.294347
0.774214	2	2	1	7.16323e-14	3.30122
0.775214	1	1	1	2.12244e-14	0.294347
0.775214	2	2	1	7.16323e-14	3.30122
0.776214	1	1	1	2.12244e-14	0.294347
0.776214	2	2	1	7.16323e-14	3.30122
0.777214	1	1	1	2.12244e-14	0.294347
0.777214	2	2	1	7.16323e-14	3.30122
0.778214	1	1	1	2.12244e-14	0.294347
0.778214	2	2	1	7.16323e-14	3.30122
0.779214	1	1	1	2.12244e-14	0.294347
0.779214	2	2	1	7.16323e-14	3.30122
0.780214	1	1	1	2.12244e-14	0.294347
0.780214	2	2	1	7.16323e-14	3.30122
0.781214	1	1	1	2.12244e-14	0.294347
0.781214	2	2	1	7.16323e-14	3.30122
0.782214	1	1	1	2.12244e-14	0.294347
0.782214	2	2	1	7.16323e-14	3.30122
0.783214	1	1	1	2.12244e-14	0.294347
0.783214	2	2	1	7.16323e-14	3.30122
0.784214	1	1	1	2.12244e-14	0.294347
0.784214	2	2	1	7.16323e-14	3.30122
0.785214	1	1	1	2.12244e-14	0.294347
0.785214	2	2	1	7.16323e-14	3.30122
0.786214	1	1	1	2.12244e-14	0.294347
0.786214	2	2	1	7.16323e-14	3.30122
0.787214	1	1	1	2.12244e-14	0.294347
0.787214	2	2	1	7.16323e-14	3.30122
0.788214	1	1	1	2.12244e-14	0.294347
0.788214	2	2	1	7.16323e-14	3.30122
0.789214	1	1	1	2.12244e-14	0.294347
0.789214	2	2	1	7.16323e-14	3.30122
0.790214	1	1	1	2.12244e-14	0.294347
0.790214	2	2	1	7.16323e-14	3.30122
0.791214	1	1	1	2.12244e-14	0.294347
0.791214	2	2	1	7.16323e-14	3.30122
0.792214	1	1	1	2.12244e-14	0.294347
0.792214	2	2	1	7.16323e-14	3.30122
0.793214	1	1	1	2.12244e-14	0.294347
0.793214	2	2	1	7.16323e-14	3.30122
0.794214	1	1	1	2.12244e-14	0.294347
0.794214	2	2	1	7.16323e-14	3.30122
0.795214	1	1	1	2.12244e-14	0.294347
0.795214	2	2	1	7.16323e-14	3.30122
0.796214	1	1	1	2.12244e-14	0.294347
0.796214	2	2	1	7.16323e-14	3.30122
0.797214	1	1	1	2.12244e-14	0.294347
0.797214	2	2	1	7.16323e-14	3.30122
0.798214	1	1	1	2.12244e-14	0.294347
0.798214	2	2	1	7.16323e-14	3.30122
0.799214	1	1	1	2.12244e-14	0.294347
0.799214	2	2	1	7.16323e-14	3.30122
0.800214	1	1	1	2.12244e-14	0.294347
0.800214	2	2	1	7.16323e-14	3.30122
0.801214	1	1	1	2.12244e-14	44.7449
0.801214	2	2	1	7.16323e-14	151.014
0.802214	1	1	1	2.12244e-14	0.294347
0.802214	2	2	1	7.16323e-14	3.30122
0.803214	1	1	1	2.12244e-14	0.294347
0.803214	2	2	1	7.16323e-14	3.30122
0.804214	1	1	1	2.12244e-14	0.294347
0.804214	2	2	1	7.16323e-14	3.30122
0.805214	1	1	1	2.12244e-14	0.294347
0.805214	2	2	1	7.16323e-14	3.30122
0.806214	1	1	1	2.12244e-14	0.294347
0.806214	2	2	1	7.16323e-14	3.30122
0.807214	1	1	1	2.12244e-14	0.294347
0.807214	2	2	1	7.16323e-14	3.30122
0.808214	1	1	1	2.12244e-14	0.294347
0.808214	2	2	1	7.16323e-14	3.30122
0.809214	1	1	1	2.12244e-14	0.294347
0.809214	2	2	1	7.16323e-14	3.30122
0.810214	1	1	1	2.12244e-14	0.294347
0.810214	2	2	1	7.16323e-14	3.30122
0.811214	1	1	1	2.12244e-14	0.294347
0.811214	2	2	1	7.16323e-14	3.30122
0.812214	1	1	1	2.12244e-14	0.294347
0.812214	2	2	1	7.16323e-14	3.30122
0.813214	1	1	1	2.12244e-14	0.294347
0.813214	2	2	1	7.16323e-14	3.30122
0.814214	1	1	1	2.12244e-14	0.294347
0.814214	2	2	1	7.16323e-14	3.30122
0.815214	1	1	1	2.12244e-14	0.294347
0.815214	2	2	1	7.16323e-14	3.30122
0.816214	1	1	1	2.12244e-14	0.294347
0.816214	2	2	1	7.16323e-14	3.30122
0.817214	1	1	1	2.12244e-14	0.294347
0.817214	2	2	1	7.16323e-14	3.30122
0.818214	1	1	1	2.12244e-14	0.294347
0.818214	2	2	1	7.16323e-14	3.30122
0.819214	1	1	1	2.12244e-14	0.294347
0.819214	2	2	1	7.16323e-14	3.30122
0.820214	1	1	1	2.12244e-14	0.294347
0.820214	2	2	1	7.16323e-14	3.30122
0.821214	1	1	1	2.12244e-14	0.294347
0.821214	2	2	1	7.16323e-14	3.30122
0.822214	1	1	1	2.12244e-14	0.294347
0.822214	2	2	1	7.16323e-14	3.30122
0.823214	1	1	1	2.12244e-14	0.294347
0.823214	2	2	1	7.16323e-14	3.30122
0.824214	1	1	1	2.12244e-14	0.294347
0.824214	2	2	1	7.16323e-14	3.30122
0.825214	1	1	1	2.12244e-14	0.294347
0.825214	2	2	1	7.16323e-14	3.30122
0.826214	1	1	1	2.12244e-14	0.294347
0.826214	2	2	1	7.16323e-14	3.30122
0.827214	1	1	1	2.12244e-14	0.294347
0.827214	2	2	1	7.16323e-14	3.30122
0.828214	1	1	1	2.12244e-14	0.294347
0.828214	2	2	1	7.16323e-14	3.30122
0.829214	1	1	1	2.12244e-14	0.294347
0.829214	2	2	1	7.16323e-14	3.30122
0.830214	1	1	1	2.12244e-14	0.294347
0.830214	2	2	1	7.16323e-14	3.30122
0.831214	1	1	1	2.12244e-14	0.294347
0.831214	2	2	1	7.16323e-14	3.30122
0.832214	1	1	1	2.12244e-14	0.294347
0.832214	2	2	1	7.16323e-14	3.30122
0.833214	1	1	1	2.12244e-14	0.294347
0.833214	2	2	1	7.16323e-14	3.30122
0.834214	1	1	1	2.12244e-14	0.294347
0.834214	2	2	1	7.16323e-14	3.30122
0.835214	1	1	1	2.12244e-14	0.294347
0.835214	2	2	1	7.16323e-14	3.30122
0.836214	1	1	1	2.12244e-14	0.294347
0.836214	2	2	1	7.16323e-14	3.30122
0.837214	1	1	1	2.12244e-14	0.294347
0.837214	2	2	1	7.16323e-14	3.30122
0.838214	1	1	1	2.12244e-14	0.294347
0.838214	2	2	1	7.16323e-14	3.30122
0.839214	1	1	1	2.12244e-14	0.294347
0.839214	2	2	1	7.16323e-14	3.30122
0.840214	1	1	1	2.12244e-14	0.294347
0.840214	2	2	1	7.16323e-14	3.30122
0.841214	1	1	1	2.12244e-14	0.294347
0.841214	2	2	1	7.16323e-14	3.30122
0.842214	1	1	1	2.12244e-14	0.294347
0.842214	2	2	1	7.16323e-14	3.30122
0.843214	1	1	1	2.12244e-14	0.294347
0.843214	2	2	1	7.16323e-14	3.30122
0.844214	1	1	1	2.12244e-14	0.294347
0.844214	2	2	1	7.16323e-14	3.30122
0.845214	1	1	1	2.12244e-14	0.294347
0.845214	2	2	1	7.16323e-14	3.30122
0.846214	1	1	1	2.12244e-14	0.294347
0.846214	2	2	1	7.16323e-14	3.30122
0.847214	1	1	1	2.12244e-14	0.294347
0.847214	2	2	1	7.16323e-14	3.30122
0.848214	1	1	1	2.12244e-14	0.294347
0.848214	2	2	1	7.16323e-14	3.30122
0.849214	1	1	1	2.12244e-14	0.294347
0.849214	2	2	1	7.16323e-14	3.30122
0.850214	1	1	1	2.12244e-14	0.294347
0.850214	2	2	1	7.16323e-14	3.30122
0.851214	1	1	1	2.12244e-14	0.294347
0.851214	2	2	1	7.16323e-14	3.30122
0.852214	1	1	1	2.12244e-14	0.294347
0.852214	2	2	1	7.16323e-14	3.30122
0.853214	1	1	1	2.12244e-14	0.294347
0.853214	2	2	1	7.16323e-14	3.30122
0.854214	1	1	1	2.12244e-14	0.294347
0.854214	2	2	1	7.16323e-14	3.30122
0.855214	1	1	1	2.12244e-14	0.294347
0.855214	2	2	1	7.16323e-14	3.30122
0.856214	1	1	1	2.12244e-14	0.294347
0.856214	2	2	1	7.16323e-14	3.30122
0.857214	1	1	1	2.12244e-14	0.294347
0.857214	2	2	1	7.16323e-14	3.30122
0.858214	1	1	1	2.12244e-14	0.294347
0.858214	2	2	1	7.16323e-14	3.30122
0.859214	1	1	1	2.12244e-14	0.294347
0.859214	2	2	1	7.16323e-14	3.30122
0.860214	1	1	1	2.12244e-14	0.294347
0.860214	2	2	1	7.16323e-14	3.30122
0.861214	1	1	1	2.12244e-14	0.294347
0.861214	2	2	1	7.16323e-14	3.30122
0.862214	1	1	1	2.12244e-14	0.294347
0.862214	2	2	1	7.16323e-14	3.30122
0.863214	1	1	1	2.12244e-14	0.294347
0.863214	2	2	1	7.16323e-14	3.30122
0.864214	1	1	1	2.12244e-14	0.294347
0.864214	2	2	1	7.16323e-14	3.30122
0.865214	1	1	1	2.12244e-14	0.294347
0.865214	2	2	1	7.16323e-14	3.30122
0.866214	1	1	1	2.12244e-14	0.294347
0.866214	2	2	1	7.16323e-14	3.30122
0.867214	1	1	1	2.12244e-14	0.294347
0.867214	2	2	1	7.16323e-14	3.30122
